,Class,isDecompilable,distanceToOriginal,nbNodesOriginal,isRecompilable,bytecodeDistance,passTests,Compilo,Match
9560,Bukkit/eclipse/org/bukkit/command/defaults/EnchantCommand,True,158.0,2425.0,True,114.0,,JADX-0.9.0,437.0
9561,Bukkit/eclipse/org/bukkit/command/defaults/PluginsCommand,True,20.0,474.0,True,6.0,True,JADX-0.9.0,406.0
9562,Bukkit/eclipse/org/bukkit/command/defaults/GiveCommand,True,55.0,1669.0,False,,,JADX-0.9.0,439.0
9563,Bukkit/eclipse/org/bukkit/command/defaults/StopCommand,True,25.0,405.0,True,17.0,True,JADX-0.9.0,425.0
9564,Bukkit/eclipse/org/bukkit/command/defaults/PardonCommand,True,9.0,579.0,True,8.0,,JADX-0.9.0,429.0
9565,Bukkit/eclipse/org/bukkit/command/defaults/OpCommand,True,37.0,817.0,True,18.0,,JADX-0.9.0,424.0
9566,Bukkit/eclipse/org/bukkit/command/defaults/BanListCommand,True,6.0,898.0,True,0.0,,JADX-0.9.0,423.0
9567,Bukkit/eclipse/org/bukkit/command/defaults/GameModeCommand,True,19.0,1229.0,True,17.0,,JADX-0.9.0,417.0
9568,Bukkit/eclipse/org/bukkit/command/defaults/HelpCommand,True,123.0,3699.0,True,228.0,,JADX-0.9.0,435.0
9569,Bukkit/eclipse/org/bukkit/command/defaults/GameRuleCommand,True,37.0,1122.0,True,52.0,,JADX-0.9.0,438.0
9570,Bukkit/eclipse/org/bukkit/command/defaults/SaveOnCommand,True,12.0,332.0,True,6.0,True,JADX-0.9.0,430.0
9571,Bukkit/eclipse/org/bukkit/command/defaults/SeedCommand,True,13.0,381.0,True,6.0,,JADX-0.9.0,414.0
9572,Bukkit/eclipse/org/bukkit/command/defaults/SaveCommand,True,14.0,360.0,True,6.0,True,JADX-0.9.0,410.0
9573,Bukkit/eclipse/org/bukkit/command/defaults/TestForCommand,True,3.0,241.0,True,0.0,,JADX-0.9.0,416.0
9574,Bukkit/eclipse/org/bukkit/command/defaults/ClearCommand,True,52.0,1498.0,False,,,JADX-0.9.0,413.0
9575,Bukkit/eclipse/org/bukkit/command/defaults/DeopCommand,True,9.0,677.0,True,8.0,,JADX-0.9.0,426.0
9576,Bukkit/eclipse/org/bukkit/command/defaults/MeCommand,True,30.0,342.0,True,28.0,,JADX-0.9.0,421.0
9577,Bukkit/eclipse/org/bukkit/command/defaults/TeleportCommand,True,65.0,1894.0,True,50.0,,JADX-0.9.0,431.0
9578,Bukkit/eclipse/org/bukkit/command/defaults/BanIpCommand,True,13.0,954.0,True,8.0,,JADX-0.9.0,427.0
9579,Bukkit/eclipse/org/bukkit/command/defaults/VanillaCommand,True,78.0,1138.0,True,46.0,True,JADX-0.9.0,418.0
9580,Bukkit/eclipse/org/bukkit/command/defaults/ReloadCommand,True,21.0,233.0,True,6.0,True,JADX-0.9.0,432.0
9581,Bukkit/eclipse/org/bukkit/command/defaults/SpreadPlayersCommand,True,340.0,4192.0,False,,,JADX-0.9.0,433.0
9582,Bukkit/eclipse/org/bukkit/command/defaults/AchievementCommand,True,211.0,2661.0,False,,,JADX-0.9.0,396.0
9583,Bukkit/eclipse/org/bukkit/command/defaults/ScoreboardCommand,True,1963.0,12530.0,False,,,JADX-0.9.0,428.0
9584,Bukkit/eclipse/org/bukkit/command/defaults/EffectCommand,True,89.0,1694.0,True,99.0,,JADX-0.9.0,405.0
9585,Bukkit/eclipse/org/bukkit/command/defaults/TimingsCommand,True,320.0,1709.0,True,396.0,True,JADX-0.9.0,436.0
9586,Bukkit/eclipse/org/bukkit/command/defaults/ToggleDownfallCommand,True,42.0,572.0,True,18.0,,JADX-0.9.0,398.0
9587,Bukkit/eclipse/org/bukkit/command/defaults/BanCommand,True,21.0,685.0,True,3.0,,JADX-0.9.0,404.0
9588,Bukkit/eclipse/org/bukkit/command/defaults/DefaultGameModeCommand,True,5.0,815.0,True,0.0,,JADX-0.9.0,400.0
9589,Bukkit/eclipse/org/bukkit/command/defaults/ListCommand,True,28.0,522.0,True,9.0,,JADX-0.9.0,397.0
9590,Bukkit/eclipse/org/bukkit/command/defaults/WeatherCommand,True,20.0,1073.0,True,18.0,,JADX-0.9.0,422.0
9591,Bukkit/eclipse/org/bukkit/command/defaults/SetIdleTimeoutCommand,True,17.0,528.0,True,22.0,,JADX-0.9.0,402.0
9592,Bukkit/eclipse/org/bukkit/command/defaults/PardonIpCommand,True,10.0,562.0,True,4.0,,JADX-0.9.0,411.0
9593,Bukkit/eclipse/org/bukkit/command/defaults/TellCommand,True,6.0,616.0,True,0.0,,JADX-0.9.0,394.0
9594,Bukkit/eclipse/org/bukkit/command/defaults/SayCommand,True,5.0,747.0,True,0.0,,JADX-0.9.0,407.0
9595,Bukkit/eclipse/org/bukkit/command/defaults/SetWorldSpawnCommand,True,24.0,965.0,True,42.0,,JADX-0.9.0,412.0
9596,Bukkit/eclipse/org/bukkit/command/defaults/TimeCommand,True,41.0,1247.0,True,63.0,,JADX-0.9.0,419.0
9597,Bukkit/eclipse/org/bukkit/command/ConsoleCommandSender,True,0.0,6.0,True,0.0,,JADX-0.9.0,380.0
9598,Bukkit/eclipse/org/bukkit/command/BlockCommandSender,True,0.0,8.0,True,0.0,,JADX-0.9.0,381.0
9599,Bukkit/eclipse/org/bukkit/command/PluginCommandYamlParser,True,20.0,1197.0,True,6.0,,JADX-0.9.0,384.0
9600,Bukkit/eclipse/org/bukkit/command/RemoteConsoleCommandSender,True,0.0,3.0,True,0.0,,JADX-0.9.0,385.0
9601,Bukkit/eclipse/org/bukkit/command/CommandExecutor,True,0.0,24.0,True,0.0,,JADX-0.9.0,383.0
9602,Bukkit/eclipse/org/bukkit/command/CommandSender,True,2.0,34.0,True,0.0,,JADX-0.9.0,386.0
9603,Bukkit/eclipse/org/bukkit/command/TabCommandExecutor,True,0.0,18.0,True,0.0,,JADX-0.9.0,392.0
9604,Bukkit/eclipse/org/bukkit/command/TabCompleter,True,0.0,27.0,True,0.0,,JADX-0.9.0,391.0
9605,Bukkit/eclipse/org/bukkit/command/SimpleCommandMap,True,213.0,4627.0,False,,False,JADX-0.9.0,379.0
9606,Bukkit/eclipse/org/bukkit/command/CommandException,True,5.0,83.0,True,7.0,,JADX-0.9.0,386.0
9607,Bukkit/eclipse/org/bukkit/command/Command,True,151.0,2715.0,False,,False,JADX-0.9.0,386.0
9608,Bukkit/eclipse/org/bukkit/command/PluginIdentifiableCommand,True,0.0,5.0,True,0.0,,JADX-0.9.0,377.0
9609,Bukkit/eclipse/org/bukkit/util/FileUtil,True,74.0,327.0,False,,,JADX-0.9.0,533.0
9610,Bukkit/eclipse/org/bukkit/util/BlockIterator,True,478.0,5353.0,True,219.0,,JADX-0.9.0,534.0
9611,Bukkit/eclipse/org/bukkit/util/permissions/DefaultPermissions,True,41.0,976.0,True,14.0,,JADX-0.9.0,542.0
9612,Bukkit/eclipse/org/bukkit/util/permissions/CommandPermissions,True,233.0,2544.0,True,0.0,,JADX-0.9.0,544.0
9613,Bukkit/eclipse/org/bukkit/util/permissions/BroadcastPermissions,True,15.0,220.0,True,0.0,,JADX-0.9.0,543.0
9614,Bukkit/eclipse/org/bukkit/util/Vector,True,483.0,5819.0,True,123.0,True,JADX-0.9.0,530.0
9615,Bukkit/eclipse/org/bukkit/util/NumberConversions,True,57.0,794.0,False,,False,JADX-0.9.0,531.0
9616,Bukkit/eclipse/org/bukkit/util/Java15Compat,True,18.0,347.0,False,,False,JADX-0.9.0,532.0
9617,Bukkit/eclipse/org/bukkit/util/CachedServerIcon,True,0.0,0.0,True,0.0,,JADX-0.9.0,527.0
9618,Bukkit/eclipse/org/bukkit/util/io/BukkitObjectInputStream,True,13.0,297.0,False,,False,JADX-0.9.0,547.0
9619,Bukkit/eclipse/org/bukkit/util/io/Wrapper,True,2.0,235.0,True,0.0,True,JADX-0.9.0,546.0
9620,Bukkit/eclipse/org/bukkit/util/io/BukkitObjectOutputStream,True,3.0,199.0,True,4.0,True,JADX-0.9.0,545.0
9621,Bukkit/eclipse/org/bukkit/util/BlockVector,True,27.0,1040.0,True,0.0,,JADX-0.9.0,529.0
9622,Bukkit/eclipse/org/bukkit/util/noise/PerlinOctaveGenerator,True,0.0,264.0,True,0.0,,JADX-0.9.0,539.0
9623,Bukkit/eclipse/org/bukkit/util/noise/NoiseGenerator,True,61.0,1281.0,True,39.0,,JADX-0.9.0,537.0
9624,Bukkit/eclipse/org/bukkit/util/noise/OctaveGenerator,True,43.0,1090.0,True,2.0,,JADX-0.9.0,540.0
9625,Bukkit/eclipse/org/bukkit/util/noise/PerlinNoiseGenerator,True,1763.0,3507.0,False,,,JADX-0.9.0,538.0
9626,Bukkit/eclipse/org/bukkit/util/noise/SimplexOctaveGenerator,True,69.0,797.0,True,37.0,,JADX-0.9.0,541.0
9627,Bukkit/eclipse/org/bukkit/util/noise/SimplexNoiseGenerator,True,1290.0,10993.0,False,,,JADX-0.9.0,536.0
9628,Bukkit/eclipse/org/bukkit/util/ChatPaginator,True,160.0,2295.0,False,,False,JADX-0.9.0,528.0
9629,Bukkit/eclipse/org/bukkit/util/StringUtil,True,5.0,349.0,True,0.0,True,JADX-0.9.0,535.0
9630,Bukkit/eclipse/org/bukkit/enchantments/EnchantmentTarget,True,378.0,1479.0,False,,,JADX-0.9.0,475.0
9631,Bukkit/eclipse/org/bukkit/enchantments/Enchantment,True,56.0,1362.0,True,232.0,,JADX-0.9.0,476.0
9632,Bukkit/eclipse/org/bukkit/enchantments/EnchantmentWrapper,True,6.0,302.0,True,0.0,,JADX-0.9.0,476.0
9633,Bukkit/eclipse/org/bukkit/configuration/MemorySection,True,635.0,11054.0,False,,False,JADX-0.9.0,454.0
9634,Bukkit/eclipse/org/bukkit/configuration/ConfigurationOptions,True,11.0,212.0,True,6.0,True,JADX-0.9.0,450.0
9635,Bukkit/eclipse/org/bukkit/configuration/file/FileConfigurationOptions,True,14.0,281.0,True,6.0,True,JADX-0.9.0,456.0
9636,Bukkit/eclipse/org/bukkit/configuration/file/YamlConfigurationOptions,True,33.0,360.0,True,16.0,True,JADX-0.9.0,457.0
9637,Bukkit/eclipse/org/bukkit/configuration/file/YamlConfiguration,True,76.0,2537.0,True,81.0,False,JADX-0.9.0,460.0
9638,Bukkit/eclipse/org/bukkit/configuration/file/YamlRepresenter,True,61.0,383.0,False,,False,JADX-0.9.0,458.0
9639,Bukkit/eclipse/org/bukkit/configuration/file/FileConfiguration,True,123.0,1287.0,False,,False,JADX-0.9.0,459.0
9640,Bukkit/eclipse/org/bukkit/configuration/file/YamlConstructor,True,84.0,547.0,False,,False,JADX-0.9.0,461.0
9641,Bukkit/eclipse/org/bukkit/configuration/ConfigurationSection,True,38.0,630.0,True,0.0,,JADX-0.9.0,453.0
9642,Bukkit/eclipse/org/bukkit/configuration/MemoryConfigurationOptions,True,3.0,135.0,True,0.0,True,JADX-0.9.0,451.0
9643,Bukkit/eclipse/org/bukkit/configuration/InvalidConfigurationException,True,5.0,106.0,True,7.0,,JADX-0.9.0,449.0
9644,Bukkit/eclipse/org/bukkit/configuration/MemoryConfiguration,True,26.0,623.0,False,,False,JADX-0.9.0,452.0
9645,Bukkit/eclipse/org/bukkit/configuration/serialization/DelegateDeserialization,True,4.0,49.0,True,2.0,,JADX-0.9.0,465.0
9646,Bukkit/eclipse/org/bukkit/configuration/serialization/SerializableAs,True,4.0,43.0,True,2.0,,JADX-0.9.0,464.0
9647,Bukkit/eclipse/org/bukkit/configuration/serialization/ConfigurationSerializable,True,0.0,11.0,True,0.0,,JADX-0.9.0,463.0
9648,Bukkit/eclipse/org/bukkit/configuration/serialization/ConfigurationSerialization,True,193.0,2991.0,False,,False,JADX-0.9.0,462.0
9649,Bukkit/eclipse/org/bukkit/configuration/Configuration,True,1.0,59.0,True,0.0,,JADX-0.9.0,455.0
9650,Bukkit/eclipse/org/bukkit/Bukkit,True,7.0,3304.0,True,4.0,False,JADX-0.9.0,3.0
9651,Bukkit/eclipse/org/bukkit/Note,True,345.0,2546.0,False,,False,JADX-0.9.0,32.0
9652,Bukkit/eclipse/org/bukkit/inventory/ShapedRecipe,True,63.0,1338.0,True,148.0,,JADX-0.9.0,355.0
9653,Bukkit/eclipse/org/bukkit/inventory/EntityEquipment,True,14.0,170.0,True,0.0,,JADX-0.9.0,366.0
9654,Bukkit/eclipse/org/bukkit/inventory/CraftingInventory,True,3.0,42.0,True,0.0,,JADX-0.9.0,348.0
9655,Bukkit/eclipse/org/bukkit/inventory/MerchantInventory,True,0.0,3.0,True,0.0,,JADX-0.9.0,351.0
9656,Bukkit/eclipse/org/bukkit/inventory/ShapelessRecipe,True,51.0,1179.0,True,43.0,,JADX-0.9.0,363.0
9657,Bukkit/eclipse/org/bukkit/inventory/BeaconInventory,True,1.0,17.0,True,0.0,,JADX-0.9.0,357.0
9658,Bukkit/eclipse/org/bukkit/inventory/Recipe,True,0.0,5.0,True,0.0,,JADX-0.9.0,360.0
9659,Bukkit/eclipse/org/bukkit/inventory/EnchantingInventory,True,1.0,17.0,True,0.0,,JADX-0.9.0,361.0
9660,Bukkit/eclipse/org/bukkit/inventory/FurnaceInventory,True,3.0,50.0,True,0.0,,JADX-0.9.0,350.0
9661,Bukkit/eclipse/org/bukkit/inventory/InventoryHolder,True,0.0,5.0,True,0.0,,JADX-0.9.0,352.0
9662,Bukkit/eclipse/org/bukkit/inventory/InventoryView,True,136.0,1434.0,False,,,JADX-0.9.0,359.0
9663,Bukkit/eclipse/org/bukkit/inventory/AnvilInventory,True,0.0,3.0,True,0.0,,JADX-0.9.0,349.0
9664,Bukkit/eclipse/org/bukkit/inventory/ItemStack,True,413.0,5513.0,False,,False,JADX-0.9.0,354.0
9665,Bukkit/eclipse/org/bukkit/inventory/PlayerInventory,True,8.0,132.0,True,0.0,,JADX-0.9.0,356.0
9666,Bukkit/eclipse/org/bukkit/inventory/BrewerInventory,True,1.0,22.0,True,0.0,,JADX-0.9.0,353.0
9667,Bukkit/eclipse/org/bukkit/inventory/DoubleChestInventory,True,2.0,18.0,True,0.0,,JADX-0.9.0,364.0
9668,Bukkit/eclipse/org/bukkit/inventory/meta/FireworkMeta,True,5.0,102.0,True,4.0,,JADX-0.9.0,376.0
9669,Bukkit/eclipse/org/bukkit/inventory/meta/LeatherArmorMeta,True,1.0,22.0,True,0.0,,JADX-0.9.0,369.0
9670,Bukkit/eclipse/org/bukkit/inventory/meta/SkullMeta,True,1.0,27.0,True,0.0,,JADX-0.9.0,368.0
9671,Bukkit/eclipse/org/bukkit/inventory/meta/BookMeta,True,9.0,122.0,True,0.0,,JADX-0.9.0,375.0
9672,Bukkit/eclipse/org/bukkit/inventory/meta/PotionMeta,True,4.0,66.0,True,0.0,,JADX-0.9.0,372.0
9673,Bukkit/eclipse/org/bukkit/inventory/meta/MapMeta,True,1.0,22.0,True,0.0,,JADX-0.9.0,373.0
9674,Bukkit/eclipse/org/bukkit/inventory/meta/ItemMeta,True,12.0,135.0,True,0.0,,JADX-0.9.0,374.0
9675,Bukkit/eclipse/org/bukkit/inventory/meta/EnchantmentStorageMeta,True,5.0,80.0,True,0.0,,JADX-0.9.0,367.0
9676,Bukkit/eclipse/org/bukkit/inventory/meta/Repairable,True,4.0,35.0,True,0.0,,JADX-0.9.0,370.0
9677,Bukkit/eclipse/org/bukkit/inventory/meta/FireworkEffectMeta,True,3.0,27.0,True,0.0,,JADX-0.9.0,371.0
9678,Bukkit/eclipse/org/bukkit/inventory/Inventory,True,23.0,423.0,True,12.0,,JADX-0.9.0,362.0
9679,Bukkit/eclipse/org/bukkit/inventory/HorseInventory,True,0.0,31.0,True,0.0,,JADX-0.9.0,365.0
9680,Bukkit/eclipse/org/bukkit/inventory/FurnaceRecipe,True,3.0,445.0,True,0.0,,JADX-0.9.0,358.0
9681,Bukkit/eclipse/org/bukkit/inventory/ItemFactory,True,30.0,94.0,True,8.0,,JADX-0.9.0,347.0
9682,Bukkit/eclipse/org/bukkit/TravelAgent,True,7.0,69.0,True,0.0,,JADX-0.9.0,37.0
9683,Bukkit/eclipse/org/bukkit/WeatherType,True,0.0,43.0,True,0.0,True,JADX-0.9.0,23.0
9684,Bukkit/eclipse/org/bukkit/ChatColor,True,122.0,2086.0,False,,False,JADX-0.9.0,25.0
9685,Bukkit/eclipse/org/bukkit/Difficulty,True,56.0,313.0,False,,False,JADX-0.9.0,4.0
9686,Bukkit/eclipse/org/bukkit/OfflinePlayer,True,7.0,84.0,True,0.0,,JADX-0.9.0,18.0
9687,Bukkit/eclipse/org/bukkit/entity/Item,True,1.0,31.0,True,0.0,,JADX-0.9.0,571.0
9688,Bukkit/eclipse/org/bukkit/entity/Creeper,True,0.0,17.0,True,0.0,,JADX-0.9.0,582.0
9689,Bukkit/eclipse/org/bukkit/entity/Animals,True,0.0,3.0,True,0.0,,JADX-0.9.0,632.0
9690,Bukkit/eclipse/org/bukkit/entity/Snowball,True,0.0,3.0,True,0.0,,JADX-0.9.0,578.0
9691,Bukkit/eclipse/org/bukkit/entity/IronGolem,True,0.0,17.0,True,0.0,,JADX-0.9.0,576.0
9692,Bukkit/eclipse/org/bukkit/entity/Player,True,78.0,1085.0,True,8.0,,JADX-0.9.0,597.0
9693,Bukkit/eclipse/org/bukkit/entity/Horse,True,136.0,511.0,False,,,JADX-0.9.0,558.0
9694,Bukkit/eclipse/org/bukkit/entity/Ageable,True,4.0,60.0,True,0.0,,JADX-0.9.0,563.0
9695,Bukkit/eclipse/org/bukkit/entity/EnderSignal,True,0.0,3.0,True,0.0,,JADX-0.9.0,601.0
9696,Bukkit/eclipse/org/bukkit/entity/Minecart,True,7.0,101.0,True,0.0,,JADX-0.9.0,581.0
9697,Bukkit/eclipse/org/bukkit/entity/Giant,True,0.0,3.0,True,0.0,,JADX-0.9.0,566.0
9698,Bukkit/eclipse/org/bukkit/entity/EnderDragonPart,True,0.0,11.0,True,0.0,,JADX-0.9.0,584.0
9699,Bukkit/eclipse/org/bukkit/entity/MushroomCow,True,0.0,3.0,True,0.0,,JADX-0.9.0,598.0
9700,Bukkit/eclipse/org/bukkit/entity/Witch,True,0.0,3.0,True,0.0,,JADX-0.9.0,553.0
9701,Bukkit/eclipse/org/bukkit/entity/Weather,True,0.0,3.0,True,0.0,,JADX-0.9.0,619.0
9702,Bukkit/eclipse/org/bukkit/entity/Boat,True,3.0,59.0,True,0.0,,JADX-0.9.0,624.0
9703,Bukkit/eclipse/org/bukkit/entity/LivingEntity,True,30.0,394.0,True,0.0,,JADX-0.9.0,565.0
9704,Bukkit/eclipse/org/bukkit/entity/Bat,True,0.0,17.0,True,0.0,,JADX-0.9.0,587.0
9705,Bukkit/eclipse/org/bukkit/entity/Wolf,True,2.0,48.0,True,0.0,,JADX-0.9.0,602.0
9706,Bukkit/eclipse/org/bukkit/entity/StorageMinecart,True,0.0,10.0,True,0.0,,JADX-0.9.0,586.0
9707,Bukkit/eclipse/org/bukkit/entity/Squid,True,0.0,3.0,True,0.0,,JADX-0.9.0,622.0
9708,Bukkit/eclipse/org/bukkit/entity/FallingBlock,True,2.0,46.0,True,0.0,,JADX-0.9.0,616.0
9709,Bukkit/eclipse/org/bukkit/entity/WitherSkull,True,1.0,17.0,True,0.0,,JADX-0.9.0,583.0
9710,Bukkit/eclipse/org/bukkit/entity/Skeleton,True,92.0,401.0,False,,,JADX-0.9.0,634.0
9711,Bukkit/eclipse/org/bukkit/entity/Sheep,True,0.0,20.0,True,0.0,,JADX-0.9.0,588.0
9712,Bukkit/eclipse/org/bukkit/entity/PoweredMinecart,True,0.0,10.0,True,0.0,,JADX-0.9.0,561.0
9713,Bukkit/eclipse/org/bukkit/entity/ItemFrame,True,1.0,34.0,True,0.0,,JADX-0.9.0,571.0
9714,Bukkit/eclipse/org/bukkit/entity/Chicken,True,0.0,3.0,True,0.0,,JADX-0.9.0,556.0
9715,Bukkit/eclipse/org/bukkit/entity/ThrownExpBottle,True,0.0,3.0,True,0.0,,JADX-0.9.0,575.0
9716,Bukkit/eclipse/org/bukkit/entity/Silverfish,True,0.0,3.0,True,0.0,,JADX-0.9.0,591.0
9717,Bukkit/eclipse/org/bukkit/entity/NPC,True,0.0,3.0,True,0.0,,JADX-0.9.0,555.0
9718,Bukkit/eclipse/org/bukkit/entity/EnderCrystal,True,0.0,3.0,True,0.0,,JADX-0.9.0,623.0
9719,Bukkit/eclipse/org/bukkit/entity/Spider,True,0.0,3.0,True,0.0,,JADX-0.9.0,611.0
9720,Bukkit/eclipse/org/bukkit/entity/Damageable,True,7.0,150.0,True,0.0,,JADX-0.9.0,593.0
9721,Bukkit/eclipse/org/bukkit/entity/CaveSpider,True,0.0,3.0,True,0.0,,JADX-0.9.0,604.0
9722,Bukkit/eclipse/org/bukkit/entity/PigZombie,True,1.0,31.0,True,0.0,,JADX-0.9.0,599.0
9723,Bukkit/eclipse/org/bukkit/entity/Egg,True,0.0,3.0,True,0.0,,JADX-0.9.0,615.0
9724,Bukkit/eclipse/org/bukkit/entity/Wither,True,0.0,3.0,True,0.0,,JADX-0.9.0,627.0
9725,Bukkit/eclipse/org/bukkit/entity/SmallFireball,True,0.0,3.0,True,0.0,,JADX-0.9.0,606.0
9726,Bukkit/eclipse/org/bukkit/entity/Ghast,True,0.0,3.0,True,0.0,,JADX-0.9.0,594.0
9727,Bukkit/eclipse/org/bukkit/entity/ComplexEntityPart,True,0.0,8.0,True,0.0,,JADX-0.9.0,552.0
9728,Bukkit/eclipse/org/bukkit/entity/Hanging,True,0.0,19.0,True,0.0,,JADX-0.9.0,607.0
9729,Bukkit/eclipse/org/bukkit/entity/Golem,True,0.0,3.0,True,0.0,,JADX-0.9.0,605.0
9730,Bukkit/eclipse/org/bukkit/entity/LargeFireball,True,0.0,3.0,True,0.0,,JADX-0.9.0,612.0
9731,Bukkit/eclipse/org/bukkit/entity/Villager,True,116.0,482.0,False,,,JADX-0.9.0,585.0
9732,Bukkit/eclipse/org/bukkit/entity/Vehicle,True,0.0,17.0,True,0.0,,JADX-0.9.0,559.0
9733,Bukkit/eclipse/org/bukkit/entity/FallingSand,True,0.0,10.0,True,0.0,,JADX-0.9.0,630.0
9734,Bukkit/eclipse/org/bukkit/entity/Projectile,True,2.0,59.0,True,0.0,,JADX-0.9.0,595.0
9735,Bukkit/eclipse/org/bukkit/entity/Zombie,True,1.0,31.0,True,0.0,,JADX-0.9.0,613.0
9736,Bukkit/eclipse/org/bukkit/entity/Slime,True,0.0,17.0,True,0.0,,JADX-0.9.0,608.0
9737,Bukkit/eclipse/org/bukkit/entity/TNTPrimed,True,1.0,22.0,True,0.0,,JADX-0.9.0,633.0
9738,Bukkit/eclipse/org/bukkit/entity/LightningStrike,True,0.0,8.0,True,0.0,,JADX-0.9.0,557.0
9739,Bukkit/eclipse/org/bukkit/entity/AnimalTamer,True,0.0,10.0,True,0.0,,JADX-0.9.0,569.0
9740,Bukkit/eclipse/org/bukkit/entity/ThrownPotion,True,0.0,25.0,True,0.0,,JADX-0.9.0,574.0
9741,Bukkit/eclipse/org/bukkit/entity/HumanEntity,True,16.0,158.0,True,0.0,,JADX-0.9.0,573.0
9742,Bukkit/eclipse/org/bukkit/entity/CreatureType,True,61.0,1763.0,False,,,JADX-0.9.0,572.0
9743,Bukkit/eclipse/org/bukkit/entity/EntityType,True,51.0,3910.0,False,,False,JADX-0.9.0,570.0
9744,Bukkit/eclipse/org/bukkit/entity/Fireball,True,1.0,20.0,True,0.0,,JADX-0.9.0,620.0
9745,Bukkit/eclipse/org/bukkit/entity/Snowman,True,0.0,3.0,True,0.0,,JADX-0.9.0,603.0
9746,Bukkit/eclipse/org/bukkit/entity/Fish,True,0.0,3.0,True,0.0,,JADX-0.9.0,626.0
9747,Bukkit/eclipse/org/bukkit/entity/FishHook,True,0.0,20.0,True,0.0,,JADX-0.9.0,610.0
9748,Bukkit/eclipse/org/bukkit/entity/Ocelot,True,109.0,470.0,False,,,JADX-0.9.0,579.0
9749,Bukkit/eclipse/org/bukkit/entity/Tameable,True,2.0,28.0,True,0.0,,JADX-0.9.0,618.0
9750,Bukkit/eclipse/org/bukkit/entity/Arrow,True,1.0,31.0,True,0.0,,JADX-0.9.0,617.0
9751,Bukkit/eclipse/org/bukkit/entity/ExperienceOrb,True,0.0,17.0,True,0.0,,JADX-0.9.0,628.0
9752,Bukkit/eclipse/org/bukkit/entity/Monster,True,0.0,3.0,True,0.0,,JADX-0.9.0,596.0
9753,Bukkit/eclipse/org/bukkit/entity/Enderman,True,0.0,17.0,True,0.0,,JADX-0.9.0,609.0
9754,Bukkit/eclipse/org/bukkit/entity/Flying,True,0.0,3.0,True,0.0,,JADX-0.9.0,580.0
9755,Bukkit/eclipse/org/bukkit/entity/Entity,True,25.0,249.0,True,0.0,,JADX-0.9.0,590.0
9756,Bukkit/eclipse/org/bukkit/entity/ComplexLivingEntity,True,0.0,11.0,True,0.0,,JADX-0.9.0,629.0
9757,Bukkit/eclipse/org/bukkit/entity/Blaze,True,0.0,3.0,True,0.0,,JADX-0.9.0,592.0
9758,Bukkit/eclipse/org/bukkit/entity/Painting,True,0.0,30.0,True,0.0,,JADX-0.9.0,568.0
9759,Bukkit/eclipse/org/bukkit/entity/Explosive,True,2.0,31.0,True,0.0,,JADX-0.9.0,589.0
9760,Bukkit/eclipse/org/bukkit/entity/EnderDragon,True,0.0,3.0,True,0.0,,JADX-0.9.0,631.0
9761,Bukkit/eclipse/org/bukkit/entity/minecart/CommandMinecart,True,0.0,29.0,True,0.0,,JADX-0.9.0,641.0
9762,Bukkit/eclipse/org/bukkit/entity/minecart/StorageMinecart,True,0.0,6.0,True,0.0,,JADX-0.9.0,639.0
9763,Bukkit/eclipse/org/bukkit/entity/minecart/RideableMinecart,True,0.0,3.0,True,0.0,,JADX-0.9.0,637.0
9764,Bukkit/eclipse/org/bukkit/entity/minecart/PoweredMinecart,True,0.0,3.0,True,0.0,,JADX-0.9.0,635.0
9765,Bukkit/eclipse/org/bukkit/entity/minecart/ExplosiveMinecart,True,0.0,3.0,True,0.0,,JADX-0.9.0,638.0
9766,Bukkit/eclipse/org/bukkit/entity/minecart/SpawnerMinecart,True,0.0,3.0,True,0.0,,JADX-0.9.0,636.0
9767,Bukkit/eclipse/org/bukkit/entity/minecart/HopperMinecart,True,0.0,6.0,True,0.0,,JADX-0.9.0,640.0
9768,Bukkit/eclipse/org/bukkit/entity/EnderPearl,True,0.0,3.0,True,0.0,,JADX-0.9.0,600.0
9769,Bukkit/eclipse/org/bukkit/entity/Creature,True,1.0,17.0,True,0.0,,JADX-0.9.0,572.0
9770,Bukkit/eclipse/org/bukkit/entity/MagmaCube,True,0.0,3.0,True,0.0,,JADX-0.9.0,562.0
9771,Bukkit/eclipse/org/bukkit/entity/WaterMob,True,0.0,3.0,True,0.0,,JADX-0.9.0,567.0
9772,Bukkit/eclipse/org/bukkit/entity/Cow,True,0.0,3.0,True,0.0,,JADX-0.9.0,560.0
9773,Bukkit/eclipse/org/bukkit/entity/Ambient,True,0.0,3.0,True,0.0,,JADX-0.9.0,564.0
9774,Bukkit/eclipse/org/bukkit/entity/Pig,True,0.0,20.0,True,0.0,,JADX-0.9.0,614.0
9775,Bukkit/eclipse/org/bukkit/entity/LeashHitch,True,0.0,3.0,True,0.0,,JADX-0.9.0,554.0
9776,Bukkit/eclipse/org/bukkit/entity/Firework,True,1.0,22.0,True,0.0,,JADX-0.9.0,577.0
9777,Bukkit/eclipse/org/bukkit/Color,True,133.0,3303.0,False,,False,JADX-0.9.0,17.0
9778,Bukkit/eclipse/org/bukkit/Utility,True,0.0,57.0,True,0.0,,JADX-0.9.0,10.0
9779,Bukkit/eclipse/org/bukkit/TreeSpecies,True,56.0,356.0,False,,False,JADX-0.9.0,19.0
