Class,CFR-0.141,Dava-3.3.0,Fernflower,JADX-0.9.0,JD-Core-1.0.0,JD-GUI-1.4.1,Jode-1.1.2-pre1,Krakatau,Procyon-0.5.34
joda-time/eclipse/org/joda/time/field/DelegatedDateTimeField,True,False,True,True,True,True,True,True,True
joda-time/eclipse/org/joda/time/field/DelegatedDurationField,True,False,True,True,False,True,False,False,True
joda-time/eclipse/org/joda/time/field/DividedDateTimeField,True,False,True,True,True,False,True,True,True
joda-time/eclipse/org/joda/time/field/FieldUtils,True,True,True,True,True,True,True,True,True
joda-time/eclipse/org/joda/time/field/ImpreciseDateTimeField,True,False,False,False,True,False,False,False,True
joda-time/eclipse/org/joda/time/field/LenientDateTimeField,True,True,True,True,False,True,True,True,True
joda-time/eclipse/org/joda/time/field/MillisDurationField,True,False,True,True,True,True,False,False,True
joda-time/eclipse/org/joda/time/field/OffsetDateTimeField,True,False,True,True,True,True,True,True,True
joda-time/eclipse/org/joda/time/field/PreciseDateTimeField,True,False,True,True,True,True,True,True,True
joda-time/eclipse/org/joda/time/field/PreciseDurationDateTimeField,True,False,True,False,True,True,True,True,True
joda-time/eclipse/org/joda/time/field/PreciseDurationField,True,True,True,True,True,True,True,True,True
joda-time/eclipse/org/joda/time/field/RemainderDateTimeField,True,False,True,True,True,False,True,True,True
joda-time/eclipse/org/joda/time/field/ScaledDurationField,True,False,True,True,True,True,True,True,True
joda-time/eclipse/org/joda/time/field/SkipDateTimeField,True,False,True,True,True,True,True,True,True
joda-time/eclipse/org/joda/time/field/SkipUndoDateTimeField,True,False,True,True,True,True,True,True,True
joda-time/eclipse/org/joda/time/field/StrictDateTimeField,True,True,True,True,True,True,True,True,True
joda-time/eclipse/org/joda/time/field/UnsupportedDateTimeField,True,False,True,True,True,False,True,True,True
joda-time/eclipse/org/joda/time/field/UnsupportedDurationField,True,False,True,True,True,False,False,False,True
joda-time/eclipse/org/joda/time/field/ZeroIsMaxDateTimeField,True,True,True,True,True,True,True,True,True
joda-time/eclipse/org/joda/time/format/DateTimeFormat,False,False,False,False,False,False,True,False,False
joda-time/eclipse/org/joda/time/format/DateTimeFormatter,True,False,True,True,False,False,True,False,True
joda-time/eclipse/org/joda/time/format/DateTimeFormatterBuilder,False,False,False,False,False,False,False,False,False
joda-time/eclipse/org/joda/time/format/DateTimeParser,True,True,True,True,True,True,True,True,True
joda-time/eclipse/org/joda/time/format/DateTimeParserBucket,False,False,False,False,False,False,False,False,True
joda-time/eclipse/org/joda/time/format/DateTimeParserInternalParser,True,True,True,True,True,True,True,True,True
joda-time/eclipse/org/joda/time/format/DateTimePrinter,True,True,True,True,True,True,True,False,True
joda-time/eclipse/org/joda/time/format/DateTimePrinterInternalPrinter,True,True,True,True,True,True,True,False,True
joda-time/eclipse/org/joda/time/format/FormatUtils,False,False,True,True,False,False,True,False,True
joda-time/eclipse/org/joda/time/format/ISODateTimeFormat,True,False,False,False,False,False,True,False,True
joda-time/eclipse/org/joda/time/format/ISOPeriodFormat,True,True,True,True,True,True,True,True,True
joda-time/eclipse/org/joda/time/format/InternalParser,True,True,True,True,True,True,True,True,True
joda-time/eclipse/org/joda/time/format/InternalParserDateTimeParser,True,True,True,True,True,True,True,True,True
joda-time/eclipse/org/joda/time/format/InternalPrinter,True,True,True,True,True,True,True,False,True
joda-time/eclipse/org/joda/time/format/InternalPrinterDateTimePrinter,True,True,True,True,True,True,True,False,True
joda-time/eclipse/org/joda/time/format/PeriodFormat,True,True,True,True,True,True,True,True,True
joda-time/eclipse/org/joda/time/format/PeriodFormatter,True,True,True,True,True,True,True,False,True
joda-time/eclipse/org/joda/time/format/PeriodFormatterBuilder,False,False,False,False,False,False,False,False,False
joda-time/eclipse/org/joda/time/format/PeriodParser,True,True,True,True,True,True,True,True,True
joda-time/eclipse/org/joda/time/format/PeriodPrinter,True,True,True,True,True,True,True,False,True
joda-time/eclipse/org/joda/time/tz/CachedDateTimeZone,True,False,False,False,False,False,True,False,True
joda-time/eclipse/org/joda/time/tz/DateTimeZoneBuilder,False,False,False,False,False,False,True,False,True
joda-time/eclipse/org/joda/time/tz/DefaultNameProvider,False,True,True,False,False,True,True,True,False
joda-time/eclipse/org/joda/time/tz/FixedDateTimeZone,True,True,True,True,True,True,True,True,True
joda-time/eclipse/org/joda/time/tz/NameProvider,True,True,True,True,True,True,True,True,True
joda-time/eclipse/org/joda/time/tz/Provider,True,True,True,True,True,True,True,True,True
joda-time/eclipse/org/joda/time/tz/UTCProvider,False,True,True,True,True,True,True,True,True
joda-time/eclipse/org/joda/time/tz/ZoneInfoCompiler,False,False,False,False,False,False,False,False,True
joda-time/eclipse/org/joda/time/tz/ZoneInfoProvider,False,False,True,False,False,False,False,False,True
joda-time/javac/org/joda/time/Chronology,True,True,True,True,True,True,True,True,True
joda-time/javac/org/joda/time/DateMidnight,True,False,False,False,True,False,True,False,True
joda-time/javac/org/joda/time/DateTime,True,False,False,False,False,False,True,False,True
joda-time/javac/org/joda/time/DateTimeComparator,False,False,True,True,False,True,True,True,True
joda-time/javac/org/joda/time/DateTimeConstants,True,True,True,True,True,True,True,True,True
joda-time/javac/org/joda/time/DateTimeField,True,True,True,True,True,True,True,True,True
joda-time/javac/org/joda/time/DateTimeFieldType,False,False,False,False,False,False,True,False,True
joda-time/javac/org/joda/time/DateTimeUtils,True,False,False,False,False,False,False,False,False
joda-time/javac/org/joda/time/DateTimeZone,True,False,False,False,False,False,False,False,False
joda-time/javac/org/joda/time/Days,True,False,True,True,True,True,True,True,True
joda-time/javac/org/joda/time/Duration,True,False,True,True,True,True,True,True,True
joda-time/javac/org/joda/time/DurationField,True,False,False,True,True,True,False,False,True
joda-time/javac/org/joda/time/DurationFieldType,False,False,False,False,False,False,True,False,True
joda-time/javac/org/joda/time/Hours,True,False,True,True,True,True,True,True,True
joda-time/javac/org/joda/time/IllegalFieldValueException,True,False,True,True,True,True,True,True,True
joda-time/javac/org/joda/time/IllegalInstantException,True,False,True,True,True,True,True,True,True
joda-time/javac/org/joda/time/Instant,True,False,True,True,True,True,True,True,True
joda-time/javac/org/joda/time/Interval,True,False,True,True,True,True,True,True,True
joda-time/javac/org/joda/time/JodaTimePermission,True,True,True,True,True,True,True,True,True
joda-time/javac/org/joda/time/LocalDate,True,False,False,False,False,False,False,False,False
joda-time/javac/org/joda/time/LocalDateTime,False,False,False,False,True,False,False,False,False
joda-time/javac/org/joda/time/LocalTime,True,False,False,False,True,False,False,False,False
joda-time/javac/org/joda/time/Minutes,True,False,True,True,True,True,True,True,True
joda-time/javac/org/joda/time/MonthDay,True,False,False,False,False,False,True,False,True
joda-time/javac/org/joda/time/Months,True,False,True,True,True,True,True,True,True
joda-time/javac/org/joda/time/MutableDateTime,False,False,False,False,True,False,True,False,True
joda-time/javac/org/joda/time/MutableInterval,False,False,True,True,True,True,True,False,True
joda-time/javac/org/joda/time/MutablePeriod,False,False,True,True,True,True,True,False,True
joda-time/javac/org/joda/time/Partial,False,False,False,False,False,False,True,False,True
joda-time/javac/org/joda/time/Period,True,False,True,True,False,True,True,False,True
joda-time/javac/org/joda/time/PeriodType,True,False,True,False,False,False,True,True,False
joda-time/javac/org/joda/time/ReadWritableDateTime,True,True,True,True,True,True,True,True,True
joda-time/javac/org/joda/time/ReadWritableInstant,True,True,True,True,True,True,True,True,True
joda-time/javac/org/joda/time/ReadWritableInterval,True,True,True,True,True,True,True,True,True
joda-time/javac/org/joda/time/ReadWritablePeriod,True,True,True,True,True,True,True,True,True
joda-time/javac/org/joda/time/ReadableDateTime,True,True,True,True,True,True,True,True,True
joda-time/javac/org/joda/time/ReadableDuration,True,False,False,True,True,True,False,False,True
joda-time/javac/org/joda/time/ReadableInstant,True,False,False,True,True,True,False,False,True
joda-time/javac/org/joda/time/ReadableInterval,True,True,True,True,True,True,True,True,True
joda-time/javac/org/joda/time/ReadablePartial,True,False,False,True,True,True,False,False,True
joda-time/javac/org/joda/time/ReadablePeriod,True,True,True,True,True,True,True,True,True
joda-time/javac/org/joda/time/Seconds,True,False,True,True,True,True,True,True,True
joda-time/javac/org/joda/time/TimeOfDay,True,False,False,False,True,False,True,False,True
joda-time/javac/org/joda/time/UTCDateTimeZone,True,True,True,True,True,True,True,True,True
joda-time/javac/org/joda/time/Weeks,True,False,True,True,True,True,True,True,True
joda-time/javac/org/joda/time/YearMonth,True,False,False,False,True,False,True,False,True
joda-time/javac/org/joda/time/YearMonthDay,True,False,False,False,True,False,True,False,True
joda-time/javac/org/joda/time/Years,True,False,True,True,True,True,True,True,True
joda-time/javac/org/joda/time/base/AbstractDateTime,True,True,True,True,True,True,True,True,True
joda-time/javac/org/joda/time/base/AbstractDuration,False,False,True,True,True,True,False,False,True
joda-time/javac/org/joda/time/base/AbstractInstant,True,False,True,True,True,True,False,False,True
joda-time/javac/org/joda/time/base/AbstractInterval,True,True,True,True,False,False,True,True,True
joda-time/javac/org/joda/time/base/AbstractPartial,True,False,False,False,True,False,False,False,True
joda-time/javac/org/joda/time/base/AbstractPeriod,True,True,True,True,False,True,True,True,True
joda-time/javac/org/joda/time/base/BaseDateTime,True,True,True,False,False,True,True,True,True
joda-time/javac/org/joda/time/base/BaseDuration,True,True,True,True,False,True,True,True,True
joda-time/javac/org/joda/time/base/BaseInterval,True,False,True,True,False,True,True,True,True
joda-time/javac/org/joda/time/base/BaseLocal,True,True,True,False,True,True,True,True,True
joda-time/javac/org/joda/time/base/BasePartial,True,False,True,True,True,False,True,True,True
joda-time/javac/org/joda/time/base/BasePeriod,True,False,False,False,True,False,True,False,True
joda-time/javac/org/joda/time/base/BaseSingleFieldPeriod,True,False,False,True,False,True,False,True,True
joda-time/javac/org/joda/time/chrono/AssembledChronology,False,False,False,False,False,False,True,False,False
joda-time/javac/org/joda/time/chrono/BaseChronology,True,True,True,True,True,False,True,False,True
joda-time/javac/org/joda/time/chrono/BasicChronology,True,False,False,False,False,False,True,False,True
joda-time/javac/org/joda/time/chrono/BasicDayOfMonthDateTimeField,True,True,True,True,True,True,True,True,True
joda-time/javac/org/joda/time/chrono/BasicDayOfYearDateTimeField,True,True,True,True,True,True,True,True,True
joda-time/javac/org/joda/time/chrono/BasicFixedMonthChronology,True,True,True,True,True,True,True,True,True
joda-time/javac/org/joda/time/chrono/BasicGJChronology,True,True,True,False,True,False,True,False,True
joda-time/javac/org/joda/time/chrono/BasicMonthOfYearDateTimeField,True,True,True,False,True,False,True,True,True
joda-time/javac/org/joda/time/chrono/BasicSingleEraDateTimeField,True,True,True,True,False,True,True,True,True
joda-time/javac/org/joda/time/chrono/BasicWeekOfWeekyearDateTimeField,True,True,True,True,True,True,True,True,True
joda-time/javac/org/joda/time/chrono/BasicWeekyearDateTimeField,True,True,True,True,True,False,True,True,True
joda-time/javac/org/joda/time/chrono/BasicYearDateTimeField,False,True,True,True,True,True,True,True,True
joda-time/javac/org/joda/time/chrono/BuddhistChronology,True,False,True,False,True,False,True,False,True
joda-time/javac/org/joda/time/chrono/CopticChronology,True,False,True,True,True,False,False,False,True
joda-time/javac/org/joda/time/chrono/EthiopicChronology,True,False,True,True,True,False,False,False,True
joda-time/javac/org/joda/time/chrono/GJCacheKey,True,True,True,True,False,True,True,True,True
joda-time/javac/org/joda/time/chrono/GJChronology,True,False,False,False,False,False,False,False,False
joda-time/javac/org/joda/time/chrono/GJDayOfWeekDateTimeField,True,True,True,True,True,True,True,True,True
joda-time/javac/org/joda/time/chrono/GJEraDateTimeField,False,True,True,True,False,True,True,True,True
joda-time/javac/org/joda/time/chrono/GJLocaleSymbols,True,True,True,False,False,False,True,True,True
joda-time/javac/org/joda/time/chrono/GJMonthOfYearDateTimeField,True,True,True,True,True,True,True,True,True
joda-time/javac/org/joda/time/chrono/GJYearOfEraDateTimeField,True,True,True,True,True,True,True,True,True
joda-time/javac/org/joda/time/chrono/GregorianChronology,True,False,True,False,True,False,False,False,True
joda-time/javac/org/joda/time/chrono/ISOChronology,True,False,False,False,True,False,True,False,True
joda-time/javac/org/joda/time/chrono/ISOYearOfEraDateTimeField,True,True,True,True,True,True,True,True,True
joda-time/javac/org/joda/time/chrono/IslamicChronology,True,False,False,False,False,False,False,False,True
